Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
847,60,3,75.0,9317,20,30,3,0,4,0,20,2,2,0,5,7,5,1993,1993,1,1,6,6,1,137.0,40,30,2,40,30,10,50,513,10,0,227,740,1,50,10,4,1006,769,0,1775,1,0,2,1,3,1,40,7,6,1,30,1,26,10,2,425,30,30,20,234,72,192,0,0,0,0,7,2009,8,4,213000
848,20,3,36.0,15523,20,20,3,0,1,0,5,2,2,0,2,5,6,1972,1972,1,1,6,10,3,0.0,30,30,1,30,30,30,40,460,10,0,404,864,1,50,10,4,864,0,0,864,1,0,1,0,3,1,30,5,6,1,20,1,47,10,1,338,30,30,20,0,0,0,0,0,0,0,8,2009,8,4,133500
849,50,3,75.0,45600,20,10,0,0,4,0,4,2,2,0,0,6,8,1908,1997,1,1,13,14,3,0.0,30,30,0,30,30,10,10,0,10,0,907,907,1,30,10,4,1307,1051,0,2358,0,0,3,0,5,1,30,10,6,1,40,5,111,10,2,360,20,30,20,486,40,0,0,175,0,0,9,2008,8,4,240000
850,80,3,80.0,9600,20,30,3,0,2,0,24,1,2,0,7,6,7,1976,1994,3,1,9,10,1,360.0,40,40,1,30,30,10,10,0,10,0,528,528,1,50,10,4,1094,761,0,1855,0,0,2,1,3,1,30,7,6,1,30,1,43,20,2,512,30,30,20,113,100,0,0,0,0,0,8,2007,8,4,187000
851,120,4,36.0,4435,20,30,3,0,4,0,5,2,2,4,2,6,5,2003,2003,1,1,12,13,1,170.0,40,30,2,40,30,30,60,659,10,0,189,848,1,50,10,4,848,0,0,848,1,0,1,0,1,1,40,3,6,0,0,1,16,30,2,420,30,30,20,140,0,0,0,0,0,0,11,2007,8,4,131500
852,120,3,0.0,3196,20,30,3,0,4,0,0,2,2,4,2,8,5,2003,2003,1,1,12,13,1,40.0,40,30,2,40,30,40,10,0,10,0,1273,1273,1,50,10,4,1456,0,0,1456,0,0,2,0,2,1,40,7,6,1,30,1,16,30,2,400,30,30,20,143,20,0,0,0,0,0,5,2006,8,4,215000
853,75,3,53.0,7128,20,30,3,0,4,0,6,2,2,0,4,7,5,1941,1950,1,1,8,8,3,0.0,30,40,1,30,30,10,30,364,10,0,554,918,1,40,10,4,918,728,0,1646,0,0,2,0,4,1,30,7,6,2,40,5,78,10,1,240,30,30,20,0,0,0,0,126,0,0,8,2007,8,4,164000
854,80,3,0.0,12095,20,20,3,0,0,0,12,2,2,0,7,6,6,1964,1964,1,1,8,6,1,115.0,30,40,1,30,30,40,30,564,10,0,563,1127,1,30,10,4,1445,0,0,1445,0,0,1,1,3,1,30,7,6,1,20,1,55,20,2,645,30,30,20,180,0,0,0,0,0,0,8,2009,8,4,158000
855,20,3,102.0,17920,20,30,3,0,4,0,19,2,2,0,2,5,4,1955,1974,3,1,13,10,3,0.0,30,30,1,30,30,20,50,306,30,1085,372,1763,1,30,10,4,1779,0,0,1779,1,0,1,1,3,1,30,6,6,1,40,1,64,10,2,454,30,30,20,0,418,0,0,312,0,0,7,2006,8,0,170000
856,20,3,0.0,6897,20,20,3,0,0,0,19,2,2,0,2,5,8,1962,2010,1,1,6,6,3,0.0,30,40,1,30,30,10,50,659,10,0,381,1040,1,50,10,4,1040,0,0,1040,1,0,1,1,3,1,30,6,6,0,0,5,57,10,1,260,30,30,20,0,104,0,0,0,0,0,4,2010,8,4,127000
857,80,3,0.0,10970,20,20,2,0,4,1,5,2,2,0,7,6,6,1978,1978,1,1,9,6,3,0.0,30,30,1,40,40,40,60,505,20,435,0,940,1,30,10,4,1026,0,0,1026,1,0,1,0,3,1,30,5,6,0,0,5,38,10,2,576,30,20,20,0,0,34,0,0,0,0,10,2008,8,4,147000
858,60,3,65.0,8125,20,30,3,0,4,0,8,2,2,0,5,6,5,1994,1995,1,1,6,6,3,0.0,30,30,2,40,30,10,10,0,10,0,702,702,1,40,10,4,702,779,0,1481,0,0,2,1,3,1,30,6,6,1,30,1,25,30,2,343,30,30,20,0,36,0,0,0,0,0,3,2009,8,4,174000
859,20,3,80.0,10400,20,30,3,0,4,0,14,2,2,0,2,7,5,1976,1976,1,1,6,6,1,189.0,30,30,1,40,30,10,10,0,10,0,1090,1090,1,30,10,4,1370,0,0,1370,0,0,2,0,3,1,30,6,6,1,30,1,43,20,2,479,30,30,20,0,0,0,0,0,0,0,6,2009,8,3,152000
860,60,3,0.0,11029,20,20,3,0,0,0,14,3,2,0,5,6,7,1968,1984,1,1,6,6,1,220.0,30,30,1,30,30,20,40,619,10,0,435,1054,1,30,10,4,1512,1142,0,2654,1,0,2,1,4,1,40,9,6,1,40,1,51,10,2,619,30,30,20,0,65,0,0,222,0,0,8,2006,8,4,250000
861,50,3,55.0,7642,20,30,3,0,0,0,6,2,2,0,0,7,8,1918,1998,1,1,13,14,3,0.0,40,30,0,30,30,10,10,0,10,0,912,912,1,40,10,4,912,514,0,1426,0,0,1,1,3,1,40,7,6,1,40,5,94,10,1,216,30,30,20,0,240,0,0,0,0,0,6,2007,8,4,189950
862,190,3,75.0,11625,20,30,3,0,4,0,19,2,2,1,2,5,4,1965,1965,3,1,9,6,3,0.0,30,30,2,30,30,20,40,841,10,0,198,1039,1,50,10,4,1039,0,0,1039,1,0,1,1,3,1,30,6,6,0,0,1,54,10,2,504,30,30,20,0,0,0,0,0,0,0,4,2010,8,4,131500
863,20,3,81.0,9672,20,30,3,0,0,0,20,2,2,0,2,6,5,1984,1985,3,1,6,10,3,0.0,30,30,2,40,30,10,60,338,10,0,702,1040,1,30,10,4,1097,0,0,1097,0,0,2,0,3,1,30,6,6,0,0,1,33,10,2,480,30,30,20,0,0,0,0,0,0,0,5,2010,8,4,152000
864,20,3,70.0,7931,20,30,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,1,3,10,3,0.0,30,30,1,30,30,10,40,1148,10,0,0,1148,1,30,10,4,1148,0,0,1148,1,0,1,0,3,1,30,6,6,0,0,1,60,10,1,672,30,30,20,0,0,0,0,0,0,0,7,2009,8,4,132500
865,20,1,72.0,8640,20,30,3,0,4,0,21,2,2,0,2,7,5,2007,2008,1,1,12,13,3,0.0,40,30,2,50,30,10,10,0,10,0,1372,1372,1,50,10,4,1372,0,0,1372,0,0,2,0,3,1,40,6,6,0,0,1,11,30,2,529,30,30,20,0,140,0,0,0,0,0,5,2008,6,5,250580
866,20,3,0.0,8750,20,20,3,0,4,0,12,2,2,0,2,5,6,1970,1970,1,1,8,8,1,76.0,30,30,1,30,30,10,40,828,10,0,174,1002,1,30,10,4,1002,0,0,1002,1,0,1,0,3,1,30,5,6,0,0,5,46,10,2,902,30,30,20,0,0,0,0,0,0,0,8,2009,8,4,148500
867,20,3,67.0,10656,20,20,1,0,4,0,23,2,2,0,2,8,5,2006,2007,1,1,12,13,4,274.0,40,30,2,40,30,30,10,0,10,0,1638,1638,1,50,10,4,1646,0,0,1646,0,0,2,0,3,1,40,6,6,1,40,1,12,20,3,870,30,30,20,192,80,0,0,0,0,0,11,2007,6,5,248900
868,20,3,85.0,6970,20,30,3,0,0,0,19,1,2,0,2,4,5,1961,1961,1,1,12,13,3,0.0,30,30,1,30,30,10,50,932,10,0,108,1040,1,30,10,4,1120,0,0,1120,1,0,1,1,3,1,20,5,6,0,0,1,58,20,2,544,30,30,20,168,0,0,0,0,0,400,5,2007,8,4,129000
869,60,3,0.0,14762,20,10,3,0,0,0,8,1,2,0,5,5,6,1948,1950,1,1,9,10,3,0.0,30,30,3,0,0,0,0,0,0,0,0,0,1,40,10,4,1547,720,53,2320,0,0,2,0,2,1,30,7,6,1,30,1,40,10,2,672,30,30,10,120,144,0,0,0,0,0,5,2006,8,4,169000
870,60,3,80.0,9938,20,30,3,0,4,0,20,2,2,0,5,7,5,1993,1994,1,1,8,8,1,246.0,40,30,2,40,30,10,60,750,10,0,300,1050,1,50,10,4,1062,887,0,1949,1,0,2,1,3,1,40,8,6,1,30,1,26,30,2,574,30,30,20,156,90,0,0,0,0,0,6,2010,8,4,236000
871,20,3,60.0,6600,20,30,3,0,4,0,12,4,2,0,2,5,5,1962,1962,3,1,8,8,3,0.0,30,30,1,30,30,10,10,0,10,0,894,894,1,40,0,4,894,0,0,894,0,0,1,0,2,1,30,5,6,0,0,5,57,10,1,308,30,30,20,0,0,0,0,0,0,0,8,2009,8,4,109500
872,60,3,70.0,8750,20,30,3,0,4,0,5,2,2,0,5,6,5,1998,1998,1,1,12,13,1,116.0,30,30,2,40,30,10,60,505,10,0,299,804,1,50,10,4,804,878,0,1682,0,0,2,1,3,1,40,7,6,0,0,1,21,20,2,523,30,30,20,0,77,0,0,0,0,0,6,2010,8,4,200500
873,20,3,74.0,8892,20,30,3,0,0,0,12,2,2,0,2,5,7,1953,1996,1,1,14,15,3,0.0,40,30,4,30,30,30,10,0,10,0,105,105,1,40,10,4,910,0,0,910,0,0,1,0,3,1,40,5,6,0,0,1,66,10,2,414,30,30,20,196,0,150,0,0,0,0,10,2008,8,4,116000
874,40,3,60.0,12144,20,30,3,0,4,0,12,2,2,0,2,5,7,1949,1950,1,1,6,6,3,0.0,40,30,1,30,30,10,30,375,10,0,457,832,1,40,10,4,1036,0,232,1268,0,0,1,0,3,1,30,6,6,1,40,1,70,10,1,288,30,30,20,0,28,0,0,0,0,0,9,2009,8,4,133000
875,50,4,52.0,5720,20,30,3,0,4,0,17,0,2,0,0,5,6,1941,1950,1,1,13,14,3,0.0,30,30,1,30,30,10,10,0,10,0,676,676,1,50,10,4,676,455,0,1131,0,0,1,1,3,1,30,5,6,0,0,5,78,10,1,200,30,30,20,26,0,0,0,0,0,0,8,2009,8,0,66500
876,60,1,75.0,9000,20,30,3,0,4,0,21,2,2,0,5,8,5,2007,2007,1,1,5,5,3,0.0,40,30,2,40,30,30,60,64,10,0,1120,1184,1,50,10,4,1184,1426,0,2610,0,0,2,1,4,1,50,11,6,1,40,3,12,30,2,550,30,30,20,208,364,0,0,0,0,0,8,2007,6,5,303477
877,20,3,94.0,25286,20,30,1,0,4,1,11,2,2,0,2,4,5,1963,1963,1,1,6,10,3,0.0,30,30,2,30,30,40,50,633,10,0,431,1064,1,40,10,4,1040,0,0,1040,1,0,1,0,3,1,30,5,6,0,0,1,56,10,2,648,30,30,20,0,0,0,0,0,0,0,1,2007,8,4,132250
878,60,3,74.0,8834,20,30,3,0,4,0,16,2,2,0,5,9,5,2004,2005,3,1,12,13,4,216.0,40,30,2,50,30,10,60,1170,10,0,292,1462,1,50,10,4,1462,762,0,2224,1,0,2,1,4,1,50,10,6,1,40,1,15,30,3,738,30,30,20,184,0,0,0,0,0,0,6,2009,8,4,350000
879,85,3,88.0,11782,20,20,3,0,4,0,19,2,2,0,6,5,7,1961,1995,1,1,6,6,3,0.0,30,30,1,30,30,30,50,899,10,0,210,1109,1,30,10,4,1155,0,0,1155,1,0,1,0,3,1,40,6,3,0,0,5,32,10,2,576,30,30,20,192,0,0,0,0,0,400,6,2010,8,4,148000
880,20,3,0.0,7000,20,20,3,0,1,0,5,2,2,0,2,5,8,1978,2005,1,1,12,13,1,90.0,40,40,1,30,30,10,50,646,10,0,218,864,1,50,10,4,864,0,0,864,1,0,1,0,3,1,30,6,6,0,0,1,41,10,1,336,30,30,20,0,0,0,0,0,0,0,7,2009,8,4,136500
881,20,3,60.0,7024,20,30,3,0,4,0,7,2,2,0,2,5,5,2005,2006,1,1,12,13,3,0.0,30,30,2,50,40,10,50,980,10,0,110,1090,1,40,10,4,1090,0,0,1090,1,0,1,1,2,1,30,5,6,0,0,1,14,30,2,450,30,30,20,0,49,0,0,0,0,0,6,2007,8,4,157000
882,50,3,44.0,13758,20,20,3,0,1,0,23,2,2,0,0,7,5,1990,1991,1,1,6,6,1,117.0,40,40,1,40,30,20,20,902,10,0,254,1156,1,50,10,4,1187,530,0,1717,0,0,2,1,3,1,40,7,6,1,30,1,29,20,2,400,30,30,20,168,36,0,0,0,0,0,4,2007,8,4,187500
883,60,3,0.0,9636,20,20,3,0,0,0,8,2,2,0,5,6,5,1992,1993,1,1,12,13,3,0.0,30,30,2,40,30,10,10,0,10,0,808,808,1,40,10,4,808,785,0,1593,0,0,2,1,3,1,30,7,6,1,30,3,26,20,2,389,30,30,20,342,40,0,0,0,0,0,12,2009,8,4,178000
884,75,3,60.0,6204,20,30,0,0,4,0,18,2,2,0,3,4,5,1912,1950,1,1,13,14,3,0.0,40,30,2,30,20,10,10,0,10,0,795,795,1,30,0,4,954,795,481,2230,1,0,1,0,5,1,30,10,6,0,0,5,22,10,1,440,30,40,20,0,188,0,0,0,0,0,3,2006,8,4,118500
885,20,3,65.0,7150,20,30,3,0,4,0,12,2,2,0,2,5,5,1967,1967,1,1,6,6,1,60.0,30,30,1,30,30,10,40,432,10,0,460,892,1,30,10,4,892,0,0,892,0,0,1,0,3,1,30,5,6,0,0,1,52,20,1,288,30,30,20,0,0,0,0,0,0,0,7,2009,8,4,100000
886,120,1,50.0,5119,20,20,3,0,1,0,21,2,2,4,2,9,5,1999,2000,1,1,8,8,1,60.0,40,30,2,50,30,30,60,1238,10,0,460,1698,1,50,10,4,1709,0,0,1709,1,0,2,0,2,1,40,5,6,1,30,1,20,30,2,506,30,30,20,97,65,0,0,0,0,0,1,2008,1,0,328900
887,90,3,70.0,8393,20,30,3,0,0,0,12,2,2,2,2,5,5,1959,2005,1,1,8,8,1,122.0,30,30,1,30,30,10,20,528,10,0,1098,1626,1,50,10,4,1712,0,0,1712,0,0,2,0,4,2,30,8,6,0,0,1,14,30,2,588,30,30,20,272,54,0,0,0,0,0,6,2006,8,3,145000
888,50,3,59.0,16466,20,20,3,0,4,0,7,2,2,0,0,5,7,1955,1955,1,1,8,8,3,0.0,30,40,2,30,30,10,10,0,10,0,816,816,1,30,10,4,872,521,0,1393,0,0,1,1,3,1,30,8,6,0,0,1,64,10,1,300,30,30,20,121,0,0,0,265,0,0,4,2008,8,4,135500
889,20,3,95.0,15865,20,20,3,0,4,1,12,2,2,0,2,8,6,1970,1970,0,5,13,14,3,0.0,40,40,2,30,40,40,50,351,30,823,1043,2217,1,50,10,4,2217,0,0,2217,1,0,2,0,4,1,40,8,6,1,30,1,49,10,2,621,30,30,20,81,207,0,0,224,0,0,10,2007,8,4,268000
890,20,3,128.0,12160,20,30,3,0,4,0,12,1,2,0,2,6,4,1953,1953,3,1,13,14,1,90.0,30,30,1,30,30,10,40,1024,10,0,481,1505,1,50,10,4,1505,0,0,1505,1,0,1,0,2,1,30,6,6,1,30,1,66,20,2,505,30,30,20,0,0,0,162,0,0,0,2,2009,8,4,149500
891,50,3,60.0,8064,20,30,3,0,0,0,12,0,2,0,0,5,7,1949,2006,1,1,8,8,3,0.0,30,40,1,30,30,20,10,0,10,0,672,672,1,50,10,4,672,252,0,924,0,0,1,0,3,1,30,6,6,1,10,5,16,10,2,576,30,30,20,0,0,0,0,0,0,2000,7,2007,8,4,122900
892,60,3,70.0,11184,20,30,3,0,4,0,19,2,2,0,5,6,5,1978,1978,3,1,6,6,1,92.0,30,30,1,30,30,10,20,226,30,500,192,918,1,40,10,4,918,765,0,1683,0,0,2,1,3,1,30,7,6,1,30,1,41,20,2,440,30,30,20,243,0,0,0,0,0,0,7,2009,8,4,172500
893,20,3,70.0,8414,20,30,3,0,4,0,19,2,2,0,2,6,8,1963,2003,3,1,6,6,3,0.0,30,30,1,30,30,10,60,663,10,0,396,1059,1,30,10,4,1068,0,0,1068,0,1,1,0,3,1,30,6,6,0,0,1,56,20,1,264,30,30,20,192,0,0,0,0,0,0,2,2006,8,4,154500
894,20,3,0.0,13284,20,30,3,0,4,0,19,4,2,0,2,5,5,1954,1954,1,1,13,10,3,0.0,30,30,2,40,30,20,40,1064,10,0,319,1383,1,30,10,4,1383,0,0,1383,1,0,1,0,3,1,30,6,6,1,40,1,65,10,1,354,30,30,20,511,116,0,0,0,0,0,6,2008,8,4,165000
895,90,3,64.0,7018,20,30,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,1,9,10,3,0.0,30,30,3,0,0,0,0,0,0,0,0,0,1,30,10,4,1535,0,0,1535,0,0,2,0,4,2,30,8,6,0,0,1,40,10,2,400,30,30,20,0,0,0,0,0,0,0,6,2009,8,2,118858
896,60,3,71.0,7056,20,30,3,0,4,0,12,2,2,0,5,6,5,1963,1963,3,1,6,6,1,415.0,30,30,1,30,30,10,40,400,10,0,380,780,1,30,10,4,983,813,0,1796,1,0,1,1,4,1,30,8,6,1,30,1,56,20,2,483,30,30,20,0,50,0,0,0,0,0,10,2008,8,4,140000
897,30,4,50.0,8765,20,30,3,0,4,0,9,2,2,0,2,4,6,1936,1950,1,1,13,14,3,0.0,30,30,0,30,30,10,50,285,10,0,666,951,1,50,0,4,951,0,0,951,0,0,1,0,2,1,30,6,6,0,0,5,83,10,1,327,30,30,20,0,28,0,0,0,0,0,4,2006,8,0,106500
898,90,3,64.0,7018,20,30,3,0,4,0,20,1,2,2,5,5,5,1979,1979,1,1,9,10,3,0.0,30,30,3,0,0,0,0,0,0,0,0,0,1,30,10,4,1120,1120,0,2240,0,0,2,0,6,2,30,12,6,0,0,5,40,10,2,528,30,30,20,154,0,0,0,0,0,0,6,2009,8,2,142953
899,20,3,100.0,12919,20,20,3,0,4,0,16,2,2,0,2,9,5,2009,2010,3,1,12,13,4,760.0,50,30,2,50,30,40,60,2188,10,0,142,2330,1,50,10,4,2364,0,0,2364,1,0,2,1,2,1,50,11,6,2,40,1,10,30,3,820,30,30,20,0,67,0,0,0,0,0,3,2010,6,5,611657
900,20,3,65.0,6993,20,30,3,0,4,0,19,1,2,0,2,5,7,1961,1994,1,1,6,10,3,0.0,30,30,1,30,30,10,40,465,10,0,447,912,1,30,10,4,1236,0,0,1236,0,0,1,0,3,1,30,6,6,1,30,1,58,10,1,288,30,30,20,0,0,0,0,0,0,0,6,2006,8,4,135000
901,20,3,0.0,7340,20,20,3,0,4,0,12,2,2,0,2,4,6,1971,1971,1,1,6,6,3,0.0,30,30,1,30,30,10,50,322,10,0,536,858,1,30,10,4,858,0,0,858,0,0,1,0,2,1,30,4,6,0,0,5,40,10,1,684,30,30,20,0,0,0,0,0,0,0,6,2007,8,4,110000
902,20,3,64.0,8712,20,20,3,0,4,0,12,2,2,0,2,5,7,1957,2000,3,1,8,8,3,0.0,30,40,1,30,30,20,40,860,10,0,132,992,1,30,10,4,1306,0,0,1306,1,0,1,0,2,1,30,5,6,0,0,5,51,10,1,756,30,30,20,0,0,0,0,0,0,0,5,2009,8,4,153000
903,60,3,63.0,7875,20,30,3,0,4,0,8,2,2,0,5,7,5,2003,2003,1,1,12,13,3,0.0,40,30,2,40,30,10,10,0,10,0,783,783,1,50,10,4,807,702,0,1509,0,0,2,1,3,1,40,8,6,1,40,1,16,30,2,393,30,30,20,0,75,0,0,0,0,0,7,2006,8,4,180000
904,20,3,50.0,14859,20,20,1,0,1,0,8,2,2,0,2,7,5,2006,2006,3,1,12,13,1,27.0,40,30,2,40,30,10,10,0,10,0,1670,1670,1,50,10,4,1670,0,0,1670,0,0,2,0,3,1,40,7,6,1,40,1,13,20,3,690,30,30,20,144,60,0,0,0,0,0,8,2006,6,5,240000
905,20,3,0.0,6173,20,20,3,0,4,0,19,2,2,0,2,5,6,1967,1967,1,1,6,14,1,75.0,30,30,1,30,30,10,60,599,10,0,277,876,1,30,10,4,902,0,0,902,0,0,1,0,3,1,30,6,6,0,0,1,52,10,1,288,30,30,20,0,0,0,0,0,0,0,8,2007,8,4,125500
906,20,3,80.0,9920,20,30,3,0,4,0,12,2,2,0,2,5,5,1954,1954,1,1,6,6,4,110.0,30,30,1,30,30,10,30,354,20,290,412,1056,1,30,10,4,1063,0,0,1063,1,0,1,0,3,1,30,6,6,0,0,1,65,20,1,280,30,30,20,0,0,164,0,0,0,0,2,2010,8,4,128000
907,20,3,116.0,13501,20,20,3,0,0,0,21,2,2,0,2,8,5,2006,2006,1,1,12,13,4,208.0,40,30,2,40,30,10,60,63,10,0,1560,1623,1,50,10,4,1636,0,0,1636,1,0,2,0,3,1,40,8,6,1,40,1,13,20,3,865,30,30,20,0,60,0,0,0,0,0,6,2007,8,4,255000
908,50,3,86.0,11500,20,20,3,0,4,0,6,2,2,0,0,7,7,1936,1987,1,1,3,3,3,0.0,40,30,1,40,30,10,30,223,10,0,794,1017,1,40,10,4,1020,1037,0,2057,0,0,1,1,3,1,40,6,6,1,40,1,83,30,1,180,20,30,20,0,0,0,0,322,0,0,6,2006,8,4,250000
909,20,3,0.0,8885,20,20,2,0,4,1,11,2,2,0,2,5,5,1983,1983,1,1,6,6,3,0.0,30,30,1,40,30,30,40,301,50,324,239,864,1,30,10,4,902,0,0,902,1,0,1,0,2,1,30,5,6,0,0,1,36,10,2,484,30,30,20,164,0,0,0,0,0,0,6,2006,8,4,131000
910,60,3,149.0,12589,20,10,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,3,0.0,40,30,2,40,30,10,10,0,10,0,742,742,1,50,10,4,742,742,0,1484,0,0,2,1,3,1,40,8,6,1,40,1,14,30,2,390,30,30,20,36,24,0,0,0,0,0,6,2009,8,4,174000
911,90,3,80.0,11600,20,30,3,0,0,0,12,1,2,2,5,5,5,1960,1960,1,1,8,8,1,361.0,30,30,1,30,30,10,30,443,10,0,662,1105,1,30,10,0,1105,1169,0,2274,0,0,2,0,5,2,30,12,6,0,0,5,59,10,2,480,30,30,20,0,0,0,0,0,0,0,1,2010,8,4,154300
912,20,3,0.0,9286,20,20,3,0,1,1,5,2,2,0,2,5,7,1977,1989,1,1,6,10,3,0.0,30,30,1,40,40,30,50,196,10,0,1072,1268,1,30,10,4,1268,0,0,1268,0,0,1,1,3,1,40,5,6,0,0,5,41,10,1,252,30,30,20,173,0,0,0,0,0,0,10,2009,8,4,143500
913,30,4,51.0,6120,20,30,3,0,4,0,3,2,2,0,2,5,7,1925,1950,1,1,8,8,3,0.0,30,30,0,30,30,10,30,489,10,0,279,768,1,30,0,4,1015,0,0,1015,0,0,1,0,3,1,30,6,2,0,0,5,94,10,1,450,30,30,20,0,0,112,0,120,0,620,7,2006,8,0,88000
914,90,2,82.0,6270,20,30,1,0,4,0,6,2,2,2,5,5,6,1949,1950,1,1,8,8,3,0.0,30,30,1,30,30,10,40,284,10,0,717,1001,1,30,0,0,1001,1001,0,2002,0,0,2,0,4,2,30,8,6,0,0,0,70,10,3,871,30,30,20,0,0,0,0,0,0,0,8,2007,8,4,145000
915,160,1,30.0,3000,20,30,3,0,4,0,21,2,2,4,5,6,5,2009,2009,1,1,12,13,4,76.0,40,30,2,40,30,30,60,294,10,0,318,612,1,50,10,4,612,612,0,1224,0,0,2,1,2,1,40,4,6,0,0,5,10,20,2,528,30,30,20,0,234,0,0,0,0,0,6,2009,6,5,173733
916,160,4,21.0,2001,20,30,3,0,4,0,10,2,2,3,5,4,5,1970,1970,1,1,5,5,1,80.0,30,30,1,30,30,10,10,0,10,0,546,546,1,20,10,4,546,546,0,1092,0,0,1,1,3,1,30,6,6,0,0,1,49,10,1,286,30,30,20,0,0,0,0,0,0,0,1,2007,8,4,75000
917,20,0,50.0,9000,20,30,3,0,4,0,9,2,2,0,2,2,3,1949,1950,1,1,0,0,3,0.0,30,30,1,30,30,30,40,50,10,0,430,480,1,30,0,0,480,0,0,480,1,0,0,0,1,1,30,4,6,0,0,5,61,10,1,308,30,30,20,0,0,0,0,0,0,0,10,2006,8,0,35311
918,20,3,0.0,17140,20,30,3,0,4,0,7,2,2,0,2,4,6,1956,1956,1,1,12,13,3,0.0,30,30,1,30,30,10,50,1059,10,0,75,1134,1,50,10,0,1229,0,0,1229,0,0,1,0,3,1,30,6,6,0,0,1,63,20,1,284,30,30,20,0,0,0,0,0,0,0,4,2009,8,4,135000
919,60,3,103.0,13125,20,20,3,0,0,0,20,2,2,0,5,7,5,1991,1991,1,1,6,6,3,0.0,40,30,2,50,30,20,40,48,60,634,422,1104,1,50,10,4,912,1215,0,2127,1,0,2,1,4,1,40,8,6,1,30,1,28,20,3,833,30,30,20,72,192,224,0,0,0,0,11,2007,8,4,238000
920,20,3,87.0,11029,20,20,3,0,0,0,12,2,2,0,2,6,8,1958,2002,3,1,8,8,3,0.0,50,30,1,40,30,10,50,528,40,411,245,1184,1,50,10,4,1414,0,0,1414,1,0,1,0,3,1,30,6,2,1,30,1,29,10,2,601,30,30,20,0,51,0,0,190,0,0,5,2008,8,4,176500
921,60,3,70.0,8462,20,20,3,0,4,0,20,2,2,0,5,6,5,1994,1994,1,1,6,6,1,105.0,40,40,2,40,40,10,60,814,10,0,114,928,1,50,10,4,936,785,0,1721,0,1,2,1,3,1,40,7,6,0,0,1,25,20,2,471,30,30,20,300,87,0,0,0,0,0,7,2007,8,4,201000
922,90,3,67.0,8777,20,30,3,0,4,0,7,1,2,2,0,5,7,1900,2003,1,1,8,8,3,0.0,30,30,1,30,30,10,50,1084,10,0,188,1272,1,40,10,4,1272,928,0,2200,2,0,2,2,4,2,30,9,6,0,0,6,0,0,0,0,0,0,0,0,70,0,0,0,0,0,9,2008,8,4,145900
923,20,3,65.0,10237,20,30,3,0,4,0,8,6,2,0,2,6,5,2005,2006,1,1,12,13,3,0.0,40,30,2,40,30,10,60,28,10,0,1288,1316,1,50,10,4,1316,0,0,1316,0,0,2,0,3,1,40,6,6,1,40,1,14,30,2,397,30,30,20,100,0,0,23,0,0,0,10,2006,6,5,169990
924,120,3,50.0,8012,20,30,3,0,4,0,20,2,2,4,2,6,5,1993,1994,1,1,9,10,3,0.0,40,30,2,40,30,10,20,165,60,841,598,1604,1,50,10,4,1617,0,0,1617,1,0,2,0,2,1,40,5,6,1,20,1,26,20,2,533,30,30,20,0,69,0,0,0,0,0,7,2008,8,4,193000
925,20,3,79.0,10240,20,30,3,0,4,0,14,2,2,0,2,6,6,1980,1980,1,1,9,10,1,157.0,30,40,1,40,30,10,40,625,20,1061,0,1686,1,30,10,4,1686,0,0,1686,1,0,2,0,3,1,30,7,6,1,30,1,39,10,2,612,30,30,20,384,131,0,0,0,0,0,5,2006,8,4,207500
926,20,3,0.0,15611,20,20,3,0,0,0,14,2,2,0,2,5,6,1977,1977,1,1,12,13,3,0.0,30,30,2,40,30,30,50,767,20,93,266,1126,1,30,10,4,1126,0,0,1126,0,1,2,0,3,1,50,6,6,0,0,1,42,20,2,540,30,30,20,180,0,0,0,0,0,0,3,2008,8,0,175000
927,60,3,93.0,11999,20,30,3,0,4,0,16,2,2,0,5,8,5,2003,2004,3,1,12,13,1,340.0,40,30,2,40,30,10,10,0,10,0,1181,1181,1,50,10,4,1234,1140,0,2374,0,0,2,1,4,1,50,10,6,1,40,3,16,30,3,656,30,30,20,104,100,0,0,0,0,0,5,2007,8,4,285000
